image_id,question_id,question,answer,image_path
136922,136922010,What color is his t shirt?,red,images/COCO_train2014_000000136922.jpg
418384,418384001,What is in the background of the picture?,bench,images/COCO_train2014_000000418384.jpg
191191,191191002,Where is this?,city,images/COCO_train2014_000000191191.jpg
529827,529827001,Who is reading this book?,woman,images/COCO_train2014_000000529827.jpg
203859,203859003,What item is stacked in the corner?,books,images/COCO_train2014_000000203859.jpg
226374,226374009,What is the woman using?,laptop,images/COCO_train2014_000000226374.jpg
140768,140768002,What color is the baby's hair?,blonde,images/COCO_train2014_000000140768.jpg
427921,427921000,What color are the horses eyes?,black,images/COCO_train2014_000000427921.jpg
401301,401301001,What letter is on the board?,s,images/COCO_train2014_000000401301.jpg
539026,539026006,Which room are these items found in?,bathroom,images/COCO_train2014_000000539026.jpg
313927,313927003,What is in the back of the car?,dogs,images/COCO_train2014_000000313927.jpg
542720,542720003,What is the bear walking on?,water,images/COCO_train2014_000000542720.jpg
248856,248856000,What is the person doing to the food?,taking picture,images/COCO_train2014_000000248856.jpg
564938,564938007,Why are its front legs spread so wide?,walking,images/COCO_train2014_000000564938.jpg
111889,111889000,Are the people happy or sad?,happy,images/COCO_train2014_000000111889.jpg
278989,278989004,Where is this?,airport,images/COCO_train2014_000000278989.jpg
475441,475441003,Is that a motorcycle or a scooter?,motorcycle,images/COCO_train2014_000000475441.jpg
8965,8965002,What language is on the signs?,english,images/COCO_train2014_000000008965.jpg
449781,449781002,How is the room looking?,clean,images/COCO_train2014_000000449781.jpg
522922,522922011,What color is the bed sheets?,tan,images/COCO_train2014_000000522922.jpg
363318,363318004,What is the emblem on the net?,sony,images/COCO_train2014_000000363318.jpg
70749,70749001,What is the emblem on the net?,mercedes,images/COCO_train2014_000000070749.jpg
215462,215462000,What are they looking at?,phone,images/COCO_train2014_000000215462.jpg
325390,325390000,What pattern shirt is the man wearing?,plaid,images/COCO_train2014_000000325390.jpg
533258,533258000,What kind of glasses is this man wearing?,sunglasses,images/COCO_train2014_000000533258.jpg
329707,329707001,What is covering the mountains?,snow,images/COCO_train2014_000000329707.jpg
521678,521678002,Why giraffes stick together?,family,images/COCO_train2014_000000521678.jpg
546846,546846000,What is the scissor used for?,cutting,images/COCO_train2014_000000546846.jpg
9677,9677002,What is the ice cream on?,plate,images/COCO_train2014_000000009677.jpg
141827,141827002,What are the zebras eating?,grass,images/COCO_train2014_000000141827.jpg
118605,118605001,What item has a red light?,tv,images/COCO_train2014_000000118605.jpg
75999,75999012,What is she eating?,cake,images/COCO_train2014_000000075999.jpg
277709,277709001,What sport is this person playing?,tennis,images/COCO_train2014_000000277709.jpg
122157,122157002,Where is he facing?,down,images/COCO_train2014_000000122157.jpg
210434,210434003,How does the giraffe keeper ensure that it does not escape?,fence,images/COCO_train2014_000000210434.jpg
7239,7239005,What is in the reflection of the mirror?,toothbrush,images/COCO_train2014_000000007239.jpg
554490,554490003,Where is the ball?,in air,images/COCO_train2014_000000554490.jpg
94952,94952003,Where was the picture taken?,train station,images/COCO_train2014_000000094952.jpg
517652,517652005,What strong flavor will the bread have?,sweet,images/COCO_train2014_000000517652.jpg
381384,381384001,What color is the lamp?,beige,images/COCO_train2014_000000381384.jpg
217341,217341056,Which animal is this?,cow,images/COCO_train2014_000000217341.jpg
131190,131190028,How many windows are shown?,5,images/COCO_train2014_000000131190.jpg
201644,201644010,What is on the bed?,woman,images/COCO_train2014_000000201644.jpg
111591,111591000,What is the white streak?,snow,images/COCO_train2014_000000111591.jpg
285963,285963000,What is the officer carrying in his right hand?,flag,images/COCO_train2014_000000285963.jpg
558455,558455001,What kind of green plant is in the background?,grass,images/COCO_train2014_000000558455.jpg
505128,505128008,Which direction is the man traveling?,north,images/COCO_train2014_000000505128.jpg
359917,359917000,What sits on the branch?,bird,images/COCO_train2014_000000359917.jpg
110170,110170001,Where was this photo taken?,skate park,images/COCO_train2014_000000110170.jpg
544449,544449004,What color are the apples?,green,images/COCO_train2014_000000544449.jpg
344880,344880001,Who took the photograph?,photographer,images/COCO_train2014_000000344880.jpg
266209,266209002,What color is the couch?,tan,images/COCO_train2014_000000266209.jpg
308444,308444002,What brand computer is this?,apple,images/COCO_train2014_000000308444.jpg
332162,332162000,What is the sauce?,tomato,images/COCO_train2014_000000332162.jpg
124167,124167000,What are these two people playing?,volleyball,images/COCO_train2014_000000124167.jpg
276806,276806005,What type of cake is she cutting?,chocolate,images/COCO_train2014_000000276806.jpg
398270,398270002,How many roses are there?,3,images/COCO_train2014_000000398270.jpg
314846,314846001,What are they doing?,playing,images/COCO_train2014_000000314846.jpg
284084,284084002,What is the color of the sky?,blue,images/COCO_train2014_000000284084.jpg
427007,427007001,What is the weather like in the images?,cloudy,images/COCO_train2014_000000427007.jpg
166940,166940007,Where is the sandwich?,fridge,images/COCO_train2014_000000166940.jpg
407185,407185003,Why does animal have long head?,teddy bear,images/COCO_train2014_000000407185.jpg
271360,271360001,What kind of pants is the man wearing?,jeans,images/COCO_train2014_000000271360.jpg
53840,53840002,Is this a sunset or a sunrise?,sunset,images/COCO_train2014_000000053840.jpg
265708,265708002,What color is the straw?,black,images/COCO_train2014_000000265708.jpg
124711,124711002,What kind of potato are the fries?,sweet,images/COCO_train2014_000000124711.jpg
138562,138562001,What is the girl holding in this photo?,skateboard,images/COCO_train2014_000000138562.jpg
382251,382251001,Is this coffee or tea?,coffee,images/COCO_train2014_000000382251.jpg
47909,47909001,What is riding a skateboard?,dog,images/COCO_train2014_000000047909.jpg
355902,355902002,What is the likely reason the boy's ears are pink?,cold,images/COCO_train2014_000000355902.jpg
152470,152470002,Is the airplane's landing gear up or down?,down,images/COCO_train2014_000000152470.jpg
287084,287084001,What is the man holding?,surfboard,images/COCO_train2014_000000287084.jpg
51487,51487001,Which vehicle could transport more people?,bus,images/COCO_train2014_000000051487.jpg
502792,502792003,What is above the train?,power lines,images/COCO_train2014_000000502792.jpg
277848,277848003,What is in the bowl?,carrots,images/COCO_train2014_000000277848.jpg
399288,399288007,What is her kite shaped as?,boat,images/COCO_train2014_000000399288.jpg
382997,382997003,What is in the display?,pastries,images/COCO_train2014_000000382997.jpg
171768,171768001,Where is the giraffe that is standing?,zoo,images/COCO_train2014_000000171768.jpg
436333,436333002,What is the man in the red jacket holding?,baby,images/COCO_train2014_000000436333.jpg
32067,32067001,What are they flying?,kites,images/COCO_train2014_000000032067.jpg
64619,64619000,What eating utensils are found on the table?,chopsticks,images/COCO_train2014_000000064619.jpg
12626,12626001,How many floors does the tall building have?,40,images/COCO_train2014_000000012626.jpg
305084,305084001,What room is this?,bathroom,images/COCO_train2014_000000305084.jpg
393534,393534001,How many horses are there?,3,images/COCO_train2014_000000393534.jpg
271714,271714018,What color are the keys on the keyboard?,black,images/COCO_train2014_000000271714.jpg
159954,159954001,How many cars are there?,15,images/COCO_train2014_000000159954.jpg
194663,194663000,What are the colorful objects?,kites,images/COCO_train2014_000000194663.jpg
386162,386162004,What bank is advertised?,chase,images/COCO_train2014_000000386162.jpg
20221,20221000,What color is the curtain?,orange,images/COCO_train2014_000000020221.jpg
362446,362446005,What is the laptop resting on?,couch,images/COCO_train2014_000000362446.jpg
294877,294877000,Is this color or black and white?,black and white,images/COCO_train2014_000000294877.jpg
532926,532926001,Which roll of toilet paper is not unfurled?,middle,images/COCO_train2014_000000532926.jpg
513522,513522005,Where is the snow?,ground,images/COCO_train2014_000000513522.jpg
318132,318132030,What is the child lying on?,couch,images/COCO_train2014_000000318132.jpg
55536,55536008,Where is this picture taken?,china,images/COCO_train2014_000000055536.jpg
430817,430817002,What are the doing?,flying kites,images/COCO_train2014_000000430817.jpg
457276,457276003,What's in the box?,tv,images/COCO_train2014_000000457276.jpg
307881,307881002,What color is the right toothbrush?,pink,images/COCO_train2014_000000307881.jpg
316612,316612001,What kind of bird is this?,crane,images/COCO_train2014_000000316612.jpg
110023,110023000,What kind of bird is this?,sparrow,images/COCO_train2014_000000110023.jpg
35052,35052001,What is the man holding?,racket,images/COCO_train2014_000000035052.jpg
157512,157512001,What is the bowl on the left with?,pineapple,images/COCO_train2014_000000157512.jpg
494445,494445000,Where is the zebra confined?,zoo,images/COCO_train2014_000000494445.jpg
161927,161927005,What season is this?,winter,images/COCO_train2014_000000161927.jpg
404537,404537002,What part of the body are these worn around?,head,images/COCO_train2014_000000404537.jpg
495793,495793001,What accessory is the woman wearing around her neck?,necklace,images/COCO_train2014_000000495793.jpg
425263,425263007,What is the garnish?,parsley,images/COCO_train2014_000000425263.jpg
7524,7524009,What is the man holding?,bag,images/COCO_train2014_000000007524.jpg
72988,72988000,What shape is the medallion is the end of the man's necklace?,circle,images/COCO_train2014_000000072988.jpg
43001,43001000,How many street lights are there?,12,images/COCO_train2014_000000043001.jpg
37863,37863001,What is the purpose of the umbrellas in this photo?,shade,images/COCO_train2014_000000037863.jpg
292421,292421012,What is to the right of the plane?,car,images/COCO_train2014_000000292421.jpg
271568,271568002,What is the large thing on the ground behind the bear?,tree,images/COCO_train2014_000000271568.jpg
434837,434837011,What celebration are these people enjoying?,birthday,images/COCO_train2014_000000434837.jpg
64470,64470007,Where is this man?,living room,images/COCO_train2014_000000064470.jpg
525721,525721000,What color is the motorcycle?,blue,images/COCO_train2014_000000525721.jpg
296281,296281022,Which of the foods would most children prefer to eat?,pizza,images/COCO_train2014_000000296281.jpg
151289,151289008,Are all these devices off or on?,off,images/COCO_train2014_000000151289.jpg
103746,103746001,How many plants are there?,12,images/COCO_train2014_000000103746.jpg
496440,496440002,What time of the day it is?,afternoon,images/COCO_train2014_000000496440.jpg
72535,72535002,What is the cat looking at?,camera,images/COCO_train2014_000000072535.jpg
206118,206118000,What shape is the rug?,rectangle,images/COCO_train2014_000000206118.jpg
437082,437082001,What is lying on the bed near the pillow?,laptop,images/COCO_train2014_000000437082.jpg
546686,546686002,What are the black things on his legs called?,pants,images/COCO_train2014_000000546686.jpg
123214,123214000,What is in the sky?,kites,images/COCO_train2014_000000123214.jpg
397941,397941005,What color is the chair?,black,images/COCO_train2014_000000397941.jpg
179409,179409001,Which room is this?,bathroom,images/COCO_train2014_000000179409.jpg
108944,108944004,What is under the hand?,napkin,images/COCO_train2014_000000108944.jpg
480241,480241006,What appliance is on the countertop?,microwave,images/COCO_train2014_000000480241.jpg
